﻿﻿﻿url,time,text,posttime,crawled_time,attachment_link,attachment_img,attachment_img_alt,attachment_title,attachment_brief
"https://www.facebook.com/gogogoeball/posts/10156458270736270","1559650206","留住上天給予的水，讓北部地區更不怕缺水

 今天到新竹湖口，在市長 林智堅 、縣長 楊文科 
見證下，宣布「桃園新竹備援管線工程」開工。過去，新竹地區平均四年出現一次缺水。兩年內，這個工程要讓新竹從民生、農業、產業用水，不虞匱乏，也更善用台灣的水資源。

 政府全力迎接台商回台，除了即時向大家報告 #台商回台投資 
的狀況，其實花更多心力在解決五缺問題，其中一缺，就是缺水。這是創造兆元產值的新竹科學園區不能承受的風險，也是 #前瞻基礎建設 致力解決的重要問題。

 #前瞻基礎建設
#繼續衝 #繼續拚
#台灣繼續向前進

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156686950551270","1567742426","在國際社會上走跳，台灣就靠三件事，善良、勇敢，夠義氣！

 這些年來，我們不斷證明，台灣在推動 #聯合國永續發展目標 的路上，可以做得更多，也應該要有一席之地。

 真誠的朋友，不落下任何人，也不該被落下。
臺灣，值得一個真誠的邀請。

 #臺灣能幫上忙

 夠義氣，就幫忙「按讚、留言、分享」 👇

 ✅高畫質9語版影片和說明看這

 English：https://reurl.cc/b6616X
日本語：https://reurl.cc/9zzg48
Français：https://reurl.cc/yyyx1a
Español ：https://reurl.cc/jddbdM
Deutsch ：https://reurl.cc/GkkMKD
Tiếng Việt：https://reurl.cc/qDDMzn
ไทย：https://reurl.cc/ObbxLv
русский：https://reurl.cc/VaayQY
bahasa Indonesia：https://reurl.cc/1QQrGG","1567742426","1578287624","/watch/?ref=external&v=382582992641507&__xts__%5B0%5D=68.ARCHYOPY-g2NSdnsXbwmr8rE2SLVKAzk6iPE04XmNIr2bneLJkL5nWcIj04p1wpUJrRIFRoskypEfEy8MzUrZ_kLVCSzZ1aTETJTl3VAvsf7aY-u-0MqGoUdVV87SnvqfulYNGXhzEO4iJnyB00XKQkdu7Jk3diNX5iLSIjzthhJrqyYF2rYKYWfY1D03VrbAIUudYwByk6UvIhiWNo_KgjAyGtE4RDMjXLMFPeUlfaHTQq2T0c-lFpZUFpy72j7baipUsIrfJzw4KZnqVXlHkH8HdLcLozG0ZMrx6UaOBu_ta0I0vYDc748vXRFzTxiOQ8D5BYVIgLgbVW6PqBOwUaMoTRb8Q&__tn__=kFFHHH-R","https://scontent-arn2-1.xx.fbcdn.net/v/t15.5256-10/69163066_381992719367201_86260604209201152_n.jpg?_nc_cat=106&_nc_ohc=3caGs-h9FRAAQkgNuNbV320B0-j27biwFXMGJaMnerw-iqBTG-cr3PiSw&_nc_ht=scontent-arn2-1.xx&oh=9a339624d77f3412ddbbd1142969a982&oe=5EACB765","undefined","真誠的朋友","Posted by 蘇貞昌"
"https://www.facebook.com/gogogoeball/posts/10156391966711270","1557229684","今天在海邊受訪，收音有點不清楚。
但 #自經區 不該推，這點我的態度非常清楚。

 要拚經濟，也要維護「#台灣製造
」的聲譽、更不能開放中國產品來台洗產地。台灣經濟自由度創下11年來新高，創新能力更被WEF譽為亞洲第一，台灣已經做好準備，迎接台商回台資金2400億，實在沒必要堅持一個連國民黨自己都說不清楚的自經區。

 #繼續衝 #繼續拚
#國家繼續向前進

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156633554131270","1565826990","","[Error]: TypeError: Cannot read property 'attribs' of undefined","1578203260","undefined","undefined","undefined","undefined","undefined"
"https://www.facebook.com/gogogoeball/posts/10156424869441270","1558436580","梅雨季帶來強降雨，所以今天我特別一早到桃園，看農作物的受災情形。

 農友辛辛苦苦好長一陣子，正要採收時卻遇到大雨，一切泡湯，真的是欲哭無淚。我特別指示 行政院農業委員會
，要從快、從寬、從優給農民現金補助，也希望大家多支持台灣瓜果，一起來幫忙農民。

 #繼續衝 #繼續拚
#國家繼續向前進

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156448903001270","1559314224","照顧下個世代的幸福、衝向下個時代的未來，從振興經濟、兒少權益、輕稅簡政到國家安全，這些優先法案修法，是立法委員和行政院共同打拚的成果。

 感謝所有立法委員的支持與努力，使這些讓台灣 #社福 #安居 #拚未來 的法案，在這個會期順利三讀通過。

 改革有成果，有感衝賓果，我們繼續讓改革實現、讓幸福連線！

 #繼續衝 #繼續拚
#國家繼續向前進

 歡迎把這張圖po上限時動態，讓大家看見台灣進步的動態！

 --

 來訂閱我的ig
https://www.instagram.com/eballgogogo/

 加一下我的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156412733951270","1558007760","致民進黨立院黨團成員：

 
明天就是歷史的關鍵時刻了，各位委員有的做一屆，有的做好幾屆。大家在立法院通過的法案幾百、幾千件，但將來可以拿出來談的、拿出來講的，其實不多。將來一定會被問到的，一定有明天同婚這一案。到那時候，整個社會進步到那裡了，你可以拍胸脯、很大聲地說：「你看，當年壓力是多麼大，但我還是頂下來了，我投下關鍵的一票！」當然，你也可能被自己的孩子、孫子問到：「當年那歷史性的時刻、歷史性的一天，你為什麼沒有站出來？」

 
各位，四十年前美麗島事件、軍法大審的時候，全台灣有近千位律師。但真正敢站出來、只有我們15個；33年前民主進步黨組黨的時候，其實真正簽名的沒有那麼多人。因為那時候會被抓、會被判、會被關，後來事情過去了，組黨的名單卻越來越長。因為有人把名字加上去，大家都想搭上關鍵的列車。

 各位，明天是歷史性的時刻。當然這很不簡單，所以我非常感謝柯總召及各位立委先進，這段時間面對壓力，卻始終和黨、大家團結站在一起。

 
我只是要跟各位報告、要拜託各位，你和民進黨是分不開的，你要用民進黨提名來參選，你怎麼可能贊成國民黨的案、站在國民黨那邊，逃避只會更被看不起，沒有人會感謝你，如果明天案沒有過，那更是民進黨大敗！人家更看不起你民進黨、更看不起你，你一定更難選！

 
行政院版微調版已經是大家討論、大家一起、大家用盡智慧所提出來，也是尊重公投結果、遵守大法官解釋意旨。為了讓法案順利通過，實質保障同性伴侶的婚姻自由，行政院予以尊重。

 
我拜託大家，支持微調過後的版本，請大家明天勇敢的站在一起，請大家在明天歷史性的時刻投下關鍵的一票，讓台灣的社會向前一步，歷史一定會記住你、大家一定會感謝，我也在這裡深深感謝。","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156496113636270","1561032648","各位國人同胞，有關長榮勞資爭議事件，交通部已針對各種結果研擬因應方案。工會宣佈罷工，相關的疏運措施就同步啟動，保障旅客的權益。

 得知罷工進行後，我請 陳其邁 Chen Chi-Mai 副院長和交通部 林佳龍 
部長、妥善因應疏運，務必讓所有旅客權益得到保障，也同步啟動鐵公路疏運計畫。此外，副院長也已經電請國防部，協助交通部維持離島居民的必要公共疏運。

 陳其邁副院長會跟交通部長、 勞動部 長許銘春保持密切聯繫，隨時交換訊息，要求勞動部長持續促進雙方協商。

 勞動權益的爭取是現代社會必經的過程，希望在顧及飛安的前提下，各方能有最圓滿的結果。

 ✔長榮航空罷工專區：https://reurl.cc/njWEd
✔立榮航空罷工專區：https://reurl.cc/YrZNl","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156320218301270","1554528402","中國為併吞台灣用盡手段，除了軍機艦繞台施壓，這幾天也頻繁看到有心人士利用台灣自由的網路環境，收購專頁、收買網紅、製造假消息、散布假新聞，目的就是要人民對政府產生誤解、挑起社會對立。

 台灣的民主生活，是幾世代人共同努力的成果，珍惜自由，捍衛我們的國家，請不要輕易受騙，成為敵人散播謠言的工具。

 #繼續衝 #繼續拚
#國家繼續向前進

 --

 請訂閱我的Youtube，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下我的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156410586536270","1557925380","前幾天我以行政院長的身份，頒贈 #行政院文化獎 給兩位畢生奉獻於藝術與文化的大師，創作「#寒夜三部曲」的 #李喬 先生、和臺灣一代歌仔戲名伶 #唐美雲 女士。

 只要認同這塊土地，台灣的故事會繼續走到世界各地。

 更認識本屆的文化獎得主：
https://cultural-award.moc.gov.tw/home/zh-tw

 #繼續衝 #繼續拚
#國家繼續向前進

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156383318031270","1556931391","前瞻衝進度，國家更進步

 政府沒有原力，但只要肯努力，就能成為建設加速的原動力。

 
前瞻基礎建設涵蓋軌道、水環境、綠能、數位、城鄉、因應少子化友善育兒空間、食品安全、人才培育促進就業等8大類別，是提升台灣整體國家競爭力的關鍵，目前第2期預算執行率已經高達108.7%，進度超前，就是希望能夠讓建設早日實現。

 政府只要上緊發條，建設就能更快更好。

 #繼續衝 #繼續拚
#國家繼續向前進","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156440851371270","1559001360","#安居緝毒專案 在三波的掃毒行動中，起出毒品、黑槍和贓款為數不少。但掃毒不是為了成績，而是為了下一代、為了讓社會更加安全宜居，政府會繼續拿出決心，繼續努力。

 昨天我特別在行政院表揚安居緝毒專案的有功人員，他們來自檢、警、調、憲兵、海巡、海關等單位，也有熱心協助破案的鄉親，感謝他們，他們是守護台灣的真英雄。

 #繼續衝 #繼續拚
#國家繼續向前進

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156455979531270","1559606160","早安！

 四月份的你，有沒有覺得台灣的人特別多？沒錯，這不是錯覺，今年四月，來台的國際旅客創新高！

 來來來！恁攏總來！

 今年四月，共有超過110萬人次的國際旅客來到台灣，除了打破同期史上紀錄，也比去年四月多了超過兩成！其中 #中國旅客多八萬 
、香港客提升六萬七、日本旅客增加了四萬人次，繼續打拚！歡迎全世界都來做客！

 #繼續衝 #繼續拚
#國家繼續向前進

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156360073331270","1555995660","上任行政院長，今天是第一百天。
我們已經一起拚了 #九十九天 。

 政治沒有捷徑，從人民的角度思考，努力做出有感成績才是一切。從零到九十九，再到一百，這個團隊都是全力以赴在衝。

 今天這支影片，有九十九項事情要跟您報告，總歸一句，「 #繼續衝 #繼續拚 #國家繼續向前進 」，這是我和 蔡英文 Tsai Ing-wen 
總統對台灣的承諾，也是這個政府不變的使命。

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156668899821270","1567069759","本週 #院會影片 又來啦！本週有三項事情要跟鄉親報告：

 🧒 
這幾年來，大家慢慢感受到「托育有補助、收入有減稅、孩子有安全」。面對少子化的國安危機，政府多管齊下一起努力，從幼稚園到娃娃車都出力改善，讓家長負擔更少、孩子過得更好。

 🔧 今年的國慶遊行，有一群年輕人會上街接受國人的喝采。他們就是今年在 #技職界奧運 
國際技能競賽中，青年組拿下5金5銀5銅23優勝，青少年組獲得4銀1銅優異成績的技能競賽選手。不只行行出狀元，年輕狀元的光彩更應該被看見。

 🌍 
暨三月脫離「稅務不合作名單」、六月離開「歐盟漁業黃牌名單」後，台灣剛剛獲得「亞太防制洗錢組織（APG）」評鑑的最佳等級。經過幾年努力，我們一起默默洗刷國際社會對台灣的壞評價。讓國家更有尊嚴，也讓鄉親抬頭挺胸、走路有風。

 政府在做的事情很多，繼續讓 #孩子有照顧 、 #行行出狀元 、 #國家有尊嚴 ，繼續跟大家一起衝！

 #繼續衝 #繼續拚
#國家繼續向前進

 --
請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","1567069759","1578203232","https://www.facebook.com/gogogoeball/videos?__xts__%5B0%5D=68.ARAeaDWd0NPhuXEtluHwi2F-_fohMxf1WDuRP9PrYwM-YBEoTZ4gVuHX8YUTngglW9CD1vwD-HRz1PQsv-qB4F9NiCq0RkNis9pRm41m7YORCSMM8Fxf7IZPYShmmqScI-Am2e63X34u8njYrZGze5uITBU6gH1Betv50sWfITpjLIS0KNp6goBbiLlQpSpKh6I30a9nsPEC-RfzEsdQCqI83dq83p6QS_O5pMRRGSHG8-lzt9n_T_jElbxpoe2kRcNVXOXvde2DRWAi7Rby7yZGuXQFPS_TQJ_ZyNTNUna4Z4hUwpVwc9nGWwRGScuFhTrFo6R9o-Qfhdor8m2CmF_BtiDonA&__tn__=kFFHHH-R","https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/67263738_2497054146997118_1589043272800534528_n.jpg?_nc_cat=103&_nc_ohc=ZOlSZYorhP0AQk_aksliQ6cbNXLCc-Oe561TyKPiyLhP4paYs91vPKwjw&_nc_ht=scontent-iad3-1.xx&oh=aa7b82d6e5837410bc1e012204132456&oe=5E679DD2","undefined","孩子有照顧 行行出狀元","Posted by 蘇貞昌"
"https://www.facebook.com/gogogoeball/posts/10156368552261270","1556326560","基礎建設的目標，就是要解決過往長年無法處理的問題 。單是我昨天一天的行程，就可以舉兩個例子。

 雲林的 #濁水溪揚塵 
已數百年，季風一至沙塵蔽天，周遭的鄉親說是「吃飯攪沙」，苦不堪言。政府決心從源頭根治，加強濁水溪流域的水土保持、也透過綠覆蓋、水覆蓋降低揚塵、改善空氣品質，讓鄉親不必
 #餐餐溪沙寵愛他。

 南投的 #鳥嘴潭人工湖 則是用保留生態環境的工法，增加民生用水供給，讓民眾少抽地下水。為的就是減緩中部地區的 #地層下陷 ，不讓鄉親的家遇到地下化工程
，生活品質就會提升。

 執政，就是跟這個國家面對的重大難題直球對決；我當行政院長，不分藍綠、只重效率。政治不必太多口水，能解決民眾實際的問題就行。

 #繼續衝 #繼續拚
#國家繼續向前進

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156387561306270","1557056836","拚經濟是不分藍綠的共識，但 #具體怎麼拚，
台灣社會也會逐漸有共識， #前瞻 、 #招商 、 #護國產
三個例子跟您說明：

 1. 無論叫 #自經區 或 #自貿區 ，國民黨執政時遲遲不敢通過，今天卻突然覺得要爭取。但進口中國茶葉加工，出去就叫做台灣茶，農民恐怕很難接受。

 2. #台商回台 講了那麼多年，但今年台灣真的做得到。年初預估迎接兩千五百億回台投資，現在半年不到就要達標。

 3. #前瞻基礎建設 ，國民黨曾經 #撒麵粉 杯葛，現在反而大力爭取，而且執行率大大超前。可見政府拚民生的魄力，大家都能感受到。

 #過好生活 是所有國民的共同希望。但政府就是說得出具體措施和方法，成效當然不一樣。

 #繼續衝 #繼續拚
#國家繼續向前進

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
"https://www.facebook.com/gogogoeball/posts/10156460508011270","1559727360","政府的任務應該是好好做事，全力推動福國利民的政策才對。選前有些參選人的選舉話，刻意製造不必要的誤解，我有必要跟各位鄉親說明：

 #高雄登革熱疫情 
中央今年核定補助高雄861萬防疫，現在高雄市府還用不到四分之一，應該加把勁。防疫不分藍綠，高雄市長開始關心高雄疫情，值得肯定，若再有需要，中央一定全力相挺。

 #國安會議應對貿易大戰 鴻海董事長前陣子勸 蔡英文 Tsai Ing-wen 
總統召開國安會議，發現上個月就已開過，隨即改口說開了沒用。我認為，選舉是一時，為了振興經濟，解決問題才是硬道理。現在台商、外商大舉加碼投資台灣，政府已成立單一窗口協助排除困難。此時真的幫助台灣的方法，就是身體力行一起投資台灣，讓我們不分藍綠，一起努力！

 另外，這支影片分享給各位鄉親，政府有決心，要跟台灣一起繼續拚！
https://youtu.be/jpI71NgOOS0

 #繼續衝 #繼續拚
#國家繼續向前進

 --

 請訂閱蘇貞昌的Youtube頻道，不錯過任何影片
https://www.youtube.com/user/eballgogogo

 都看完影片了，不如再加一下蘇貞昌的Line
http://line.me/ti/p/@eballgogogo","","","","","","",""
